,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE
100,Daire,Cumhuriyet Mah.,155,140,3+1,0,4,14,Merkezi (Pay Ölçer),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.153.500 TL
Kredi Teklifleri"
101,Daire,Beylikdüzü OSB,145,135,3+1,4,2,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,75,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.060.000 TL
Kredi Teklifleri"
102,Daire,Adnan Kahveci Mah.,150,135,3+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.899.000 TL
Kredi Teklifleri"
103,Daire,Adnan Kahveci Mah.,120,105,2+1,5-10 arası,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.599.000 TL
Kredi Teklifleri"
104,Daire,Adnan Kahveci Mah.,120,105,2+1,5-10 arası,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.599.000 TL
Kredi Teklifleri"
105,Daire,Cumhuriyet Mah.,80,67,1+1,4,16,25,Merkezi,1,Yok,Hayır,Boş,Evet,Belirtilmemiş,190,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"799.900 TL
Kredi Teklifleri"
106,Daire,Cumhuriyet Mah.,115,100,2+1,0,Bahçe Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"599.999 TL
Kredi Teklifleri"
107,Daire,Cumhuriyet Mah.,85,70,1+1,0,4,20,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"849.000 TL
Kredi Teklifleri"
108,Daire,Yakuplu Mah.,110,90,2+1,2,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.149.000 TL
Kredi Teklifleri"
109,Daire,Kavaklı Mh.,148,135,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.220.000 TL
Kredi Teklifleri"
110,Daire,Kavaklı Mh.,148,135,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.220.000 TL
Kredi Teklifleri"
111,Daire,Cumhuriyet Mah.,155,145,2+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"699.000 TL
Kredi Teklifleri"
112,Daire,Cumhuriyet Mah.,110,100,2+1,1,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"775.000 TL
Kredi Teklifleri"
113,Daire,Kavaklı Mh.,280,260,3+2,0,3,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.865.000 TL
Kredi Teklifleri"
114,Daire,Beylikdüzü OSB,90,80,2+1,4,Yüksek Giriş,6,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.050.000 TL
Kredi Teklifleri"
115,Daire,Yakuplu Mah.,115,90,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.239.000 TL
Kredi Teklifleri"
116,Daire,Yakuplu Mah.,115,90,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.239.000 TL
Kredi Teklifleri"
117,Daire,Kavaklı Mh.,105,95,2+1,0,1,3,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.688.000 TL
Kredi Teklifleri"
118,Daire,Yakuplu Mah.,80,70,1+1,0,Giriş Katı,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"804.000 TL
Kredi Teklifleri"
119,Daire,Adnan Kahveci Mah.,220,200,4+2,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.728.000 TL
Kredi Teklifleri"
120,Daire,Adnan Kahveci Mah.,115,105,2+1,2,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.400.000 TL
Kredi Teklifleri"
121,Daire,Adnan Kahveci Mah.,115,105,2+1,2,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.400.000 TL
Kredi Teklifleri"
122,Daire,Adnan Kahveci Mah.,160,150,3+1,0,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.949.000 TL
Kredi Teklifleri"
123,Daire,Adnan Kahveci Mah.,160,150,3+1,0,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.949.000 TL
Kredi Teklifleri"
124,Daire,Adnan Kahveci Mah.,110,95,2+1,0,Bahçe Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.650.000 TL
Kredi Teklifleri"
125,Daire,Adnan Kahveci Mah.,110,95,2+1,0,4,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.629.000 TL
Kredi Teklifleri"
126,Daire,Adnan Kahveci Mah.,140,130,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.999.000 TL
Kredi Teklifleri"
127,Daire,Adnan Kahveci Mah.,140,130,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.999.000 TL
Kredi Teklifleri"
128,Daire,Beylikdüzü OSB,115,105,2+1,5-10 arası,Bahçe Katı,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,40,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"587.000 TL
Kredi Teklifleri"
129,Daire,Cumhuriyet Mah.,135,120,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.179.000 TL
Kredi Teklifleri"
130,Daire,Adnan Kahveci Mah.,140,125,3+1,0,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.799.999 TL
Kredi Teklifleri"
131,Daire,Adnan Kahveci Mah.,140,125,3+1,0,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.799.999 TL
Kredi Teklifleri"
132,Daire,Kavaklı Mh.,240,210,3+2,0,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.650.000 TL
Kredi Teklifleri"
133,Daire,Cumhuriyet Mah.,120,100,2+1,4,1,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.139.000 TL
Kredi Teklifleri"
134,Daire,Adnan Kahveci Mah.,160,140,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.850.000 TL
Kredi Teklifleri"
135,Daire,Beylikdüzü OSB,105,99,2+1,3,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"845.000 TL
Kredi Teklifleri"
136,Daire,Cumhuriyet Mah.,112,95,2+1,2,Bahçe Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"687.000 TL
Kredi Teklifleri"
137,Daire,Cumhuriyet Mah.,112,95,2+1,2,Bahçe Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"687.000 TL
Kredi Teklifleri"
138,Daire,Cumhuriyet Mah.,120,105,2+1,4,10,22,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.279.900 TL
Kredi Teklifleri"
139,Daire,Yakuplu Mah.,115,105,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.099.000 TL
Kredi Teklifleri"
140,Daire,Kavaklı Mh.,150,130,3+1,4,1,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,120,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.199.000 TL
Kredi Teklifleri"
141,Daire,Kavaklı Mh.,150,130,3+1,4,1,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,120,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.199.000 TL
Kredi Teklifleri"
142,Daire,Cumhuriyet Mah.,115,105,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,35,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"900.000 TL
Kredi Teklifleri"
143,Daire,Cumhuriyet Mah.,115,105,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,35,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"900.000 TL
Kredi Teklifleri"
144,Daire,Gürpınar Mh.,100,98,2+1,4,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.489.000 TL
Kredi Teklifleri"
145,Daire,Kavaklı Mh.,145,135,3+1,2,Giriş Katı,3,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.599.000 TL
Kredi Teklifleri"
146,Daire,Yakuplu Mah.,125,110,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.335.000 TL
Kredi Teklifleri"
147,Daire,Yakuplu Mah.,125,110,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.335.000 TL
Kredi Teklifleri"
148,Daire,Adnan Kahveci Mah.,150,130,3+1,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"3.550.000 TL
Kredi Teklifleri"
149,Daire,Adnan Kahveci Mah.,150,130,3+1,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"3.550.000 TL
Kredi Teklifleri"
150,Daire,Cumhuriyet Mah.,125,120,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"669.000 TL
Kredi Teklifleri"
151,Daire,Yakuplu Mah.,125,105,2+1,5-10 arası,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,60,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"1.495.000 TL
Kredi Teklifleri"
152,Daire,Adnan Kahveci Mah.,110,90,2+1,4,1,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.890.000 TL
Kredi Teklifleri"
153,Daire,Barış Mh.,160,145,3+1,5-10 arası,Giriş Katı,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Özgür Sitesi,150,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.585.000 TL
Kredi Teklifleri"
154,Daire,Marmara Mah.,110,95,2+1,4,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.450.000 TL
Kredi Teklifleri"
155,Daire,Cumhuriyet Mah.,80,70,1+1,0,2,12,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"699.900 TL
Kredi Teklifleri"
156,Daire,Cumhuriyet Mah.,80,70,1+1,0,2,12,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"699.900 TL
Kredi Teklifleri"
157,Daire,Cumhuriyet Mah.,110,98,2+1,5-10 arası,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"898.000 TL
Kredi Teklifleri"
158,Daire,Cumhuriyet Mah.,110,98,2+1,5-10 arası,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"898.000 TL
Kredi Teklifleri"
159,Daire,Cumhuriyet Mah.,150,140,2+1,0,1,7,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,350,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.559.000 TL
Kredi Teklifleri"
160,Daire,Adnan Kahveci Mah.,100,90,2+1,4,4,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,150,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.629.000 TL
Kredi Teklifleri"
161,Daire,Kavaklı Mh.,150,145,3+1,0,2,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.299.000 TL
Kredi Teklifleri"
162,Daire,Yakuplu Mah.,105,100,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.750.000 TL
Kredi Teklifleri"
163,Daire,Marmara Mah.,115,95,2+1,5-10 arası,1,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.090.000 TL
Kredi Teklifleri"
164,Daire,Marmara Mah.,115,95,2+1,5-10 arası,1,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.090.000 TL
Kredi Teklifleri"
165,Daire,Gürpınar Mh.,145,130,3+1,11-15 arası,5,7,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.849.000 TL
Kredi Teklifleri"
166,Daire,Adnan Kahveci Mah.,110,95,2+1,0,1,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.659.000 TL
Kredi Teklifleri"
167,Daire,Cumhuriyet Mah.,160,145,3+1,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"999.000 TL
Kredi Teklifleri"
168,Daire,Yakuplu Mah.,60,50,1+1,1,Bahçe Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.000.000 TL
Kredi Teklifleri"
169,Daire,Adnan Kahveci Mah.,190,170,3+2,5-10 arası,Çatı Katı,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.599.000 TL
Kredi Teklifleri"
170,Daire,Cumhuriyet Mah.,125,115,2+1,0,Bahçe Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"489.000 TL
Kredi Teklifleri"
171,Daire,Barış Mh.,150,135,3+1,11-15 arası,11,14,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.399.000 TL
Kredi Teklifleri"
172,Daire,Cumhuriyet Mah.,109,97,2+1,0,5,6,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"950.000 TL
Kredi Teklifleri"
173,Daire,Cumhuriyet Mah.,109,96,2+1,2,6,9,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.050.000 TL
Kredi Teklifleri"
174,Daire,Kavaklı Mh.,105,95,2+1,4,Bahçe Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.255.000 TL
Kredi Teklifleri"
175,Daire,Barış Mh.,170,145,3+1,11-15 arası,Bahçe Katı,7,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,250,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.579.000 TL
Kredi Teklifleri"
176,Daire,Cumhuriyet Mah.,180,165,4+1,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"629.900 TL
Kredi Teklifleri"
177,Daire,Adnan Kahveci Mah.,105,95,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.630.000 TL
Kredi Teklifleri"
178,Daire,Cumhuriyet Mah.,190,170,3+2,0,Yüksek Giriş,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"729.000 TL
Kredi Teklifleri"
179,Daire,Cumhuriyet Mah.,180,170,3+2,0,Giriş Katı,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,55,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"799.000 TL
Kredi Teklifleri"
180,Daire,Beylikdüzü OSB,100,95,2+1,5-10 arası,18,28,Merkezi (Pay Ölçer),1,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,250,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"885.000 TL
Kredi Teklifleri"
181,Daire,Kavaklı Mh.,140,85,2+1,1,Bahçe Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.865.000 TL
Kredi Teklifleri"
182,Daire,Adnan Kahveci Mah.,110,105,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.348.000 TL
Kredi Teklifleri"
183,Daire,Adnan Kahveci Mah.,110,105,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.348.000 TL
Kredi Teklifleri"
184,Daire,Cumhuriyet Mah.,115,105,2+1,0,Bahçe Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"599.999 TL
Kredi Teklifleri"
185,Daire,Cumhuriyet Mah.,125,110,2+1,0,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"679.900 TL
Kredi Teklifleri"
186,Daire,Adnan Kahveci Mah.,190,150,4+1,3,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.599.000 TL
Kredi Teklifleri"
187,Daire,Cumhuriyet Mah.,180,165,3+2,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"629.900 TL
Kredi Teklifleri"
188,Daire,Kavaklı Mh.,115,100,2+1,0,Bahçe Katı,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Evet,Belirtilmemiş,200,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"999.000 TL
Kredi Teklifleri"
189,Daire,Yakuplu Mah.,100,90,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,50,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.219.900 TL
Kredi Teklifleri"
190,Daire,Kavaklı Mh.,165,150,3+1,0,1,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,250,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.765.000 TL
Kredi Teklifleri"
191,Daire,Kavaklı Mh.,165,150,3+1,0,1,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,250,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.765.000 TL
Kredi Teklifleri"
192,Daire,Dereağzı Mh.,700,350,5+2,0,Villa Tipi,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"5.840.000 TL
Kredi Teklifleri"
193,Daire,Adnan Kahveci Mah.,120,100,2+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,150,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.850.000 TL
Kredi Teklifleri"
194,Daire,Barış Mh.,160,150,3+1,5-10 arası,1,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,100,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.788.000 TL
Kredi Teklifleri"
195,Daire,Adnan Kahveci Mah.,155,145,3+1,4,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.200.000 TL
Kredi Teklifleri"
196,Daire,Adnan Kahveci Mah.,155,145,3+1,4,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.200.000 TL
Kredi Teklifleri"
197,Daire,Cumhuriyet Mah.,115,105,2+1,0,Bahçe Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"599.000 TL
Kredi Teklifleri"
198,Daire,Adnan Kahveci Mah.,140,125,3+1,5-10 arası,3,4,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.974.000 TL
Kredi Teklifleri"
199,Daire,Adnan Kahveci Mah.,140,125,3+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.375.000 TL
Kredi Teklifleri"
